,ID,Canonical_QSARr,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category
263,ref1_263,O=C=NCC1CCC(CN=C=O)CC1,False,False,1600.0,3.0,4.0
264,ref1_264,CNS(=O)(=O)CC1C=C2C(=CC=1)NC=C2CCN(C)C,False,True,,3.0,5.0
265,ref1_265,CC(C)(N)CC1C=CC=CC=1Cl,False,False,332.0,2.0,4.0
266,ref1_266,CC(C)(C)OC(=O)C=CC1=CC=CC=C1C1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OCC,False,False,880.0,3.0,4.0
267,ref1_267,CN(C)CCCN1C2C=C(C=CC=2SC2C=CC=CC1=2)SC,False,False,1450.0,3.0,4.0
268,ref1_268,CNC(=O)C1C(I)=C(NC(=O)CCCCC(=O)NC2C(I)=C(C(I)=C(C=2I)C(=O)NC)C(O)=O)C(I)=C(C=1I)C(O)=O,False,True,,4.0,5.0
269,ref1_269,NCC(O)C1=CC=C(O)C=C1,False,False,1240.0,3.0,4.0
270,ref1_270,CC1=CC=C(C=C1)S(O)(=O)=O,False,False,400.0,2.0,4.0
271,ref1_271,CC(=O)CCC1=CC=C(C=C1)OC,False,True,,4.0,5.0
272,ref1_272,CCC(=O)C=CC1C=CC(=CC=1)OC,False,True,,4.0,5.0
273,ref1_273,CCCCCCCCCC1C=CC(O)=CC=1,False,False,1620.0,3.0,4.0
274,ref1_274,CCCC1=CC=C(C=C1)OC,False,True,4400.0,3.0,5.0
275,ref1_275,CC=CC1=CC=C(C=C1)OC,False,True,2090.0,3.0,5.0
276,ref1_276,CCCCC1CCC(=O)O1,False,True,4400.0,3.0,5.0
277,ref1_277,O=CCCC1C=CC=CC=1,False,True,,4.0,5.0
278,ref1_278,OCC=CC1C=CC=CC=1,False,True,2001.0,3.0,5.0
279,ref1_279,O=CC=CC1C=CC=CC=1,False,True,2200.0,3.0,5.0
280,ref1_280,O=COCC1C=CC=CC=1,False,False,1400.0,3.0,4.0
281,ref1_281,CCCCCC1CCC(=O)O1,False,True,6600.0,4.0,5.0
282,ref1_282,O=COCCC1C=CC=CC=1,False,True,3220.0,3.0,5.0
283,ref1_283,O=COCCCC1C=CC=CC=1,False,True,4090.0,3.0,5.0
284,ref1_284,O=COCC=CC1C=CC=CC=1,False,True,2900.0,3.0,5.0
285,ref1_285,C(COC1C=CC=CC=1)OC1C=CC=CC=1,False,True,,4.0,5.0
286,ref1_286,CCCCCCCC1CCC(=O)O1,False,True,18500.0,4.0,5.0
287,ref1_287,CCCCC(CN)CC,False,False,450.0,2.0,4.0
288,ref1_288,CCCCC(CO)CC,False,True,2047.0,3.0,5.0
289,ref1_289,CCN(CCCN)CC,False,False,410.0,2.0,4.0
290,ref1_290,CC1=CC=C(C=C1)C#N,False,True,3800.0,3.0,5.0
291,ref1_291,CC1=CC=C(C=C1)C=O,False,False,1600.0,3.0,4.0
292,ref1_292,CC1CCC(CN1)CC,False,False,540.0,3.0,4.0
293,ref1_293,CC1C=CC(CC)=CN=1,False,False,368.0,2.0,4.0
294,ref1_294,COC1C=CC(Br)=CC=1,False,False,,3.0,4.0
295,ref1_295,COC1C=CC(N)=CC=1,False,False,1320.0,3.0,4.0
296,ref1_296,CC(=O)OCC(C)C1C=CC=CC=1,False,True,4300.0,3.0,5.0
297,ref1_297,CC(CN1CCN(CC(OCC)C2C=CC=CC=2)CC1)C(=O)C1C=CC=CC=1,False,False,763.0,3.0,4.0
298,ref1_298,COC1=CC(=NC(NC(=O)NS(=O)(=O)C2N=CC=CC=2C(F)(F)F)=N1)OC,False,True,,4.0,5.0
299,ref1_299,OC(C(=O)OC1CC2CCC(C1)[N+]12CCCC1)(C1C=CC=CC=1)C1C=CC=CC=1,False,False,1510.0,3.0,4.0
300,ref1_300,CC(=O)OC1CCC(CC1)C(C)(C)C,False,False,,,4.0
301,ref1_301,CCC(C)(O)CCC1C=CC=CC=1,False,True,2950.0,3.0,5.0
302,ref1_302,CCOP(=O)(CCCl)OCC,False,False,1000.0,3.0,4.0
303,ref1_303,CC(=O)C(CC(=O)OC)C(=O)OC,False,True,,3.0,5.0
304,ref1_304,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C1C(=O)CCCC1=O)[N+]([O-])=O,False,True,,4.0,5.0
305,ref1_305,NC(=O)C1C2C=CC=CC=2C=CC2C=CC=CC=21,False,False,1800.0,3.0,4.0
306,ref1_306,ClC(Cl)=C(Cl)CCl,False,False,350.0,2.0,4.0
307,ref1_307,CC1C=C(Cl)C=CC=1OCCCC(=O)OCC,False,False,1420.0,3.0,4.0
308,ref1_308,OC(C1CN2CCC1CC2)(C1=CC=CC=C1)C1=CC=CC=C1,False,False,440.0,2.0,4.0
309,ref1_309,CCCCCOC1=CC=CC(=C1)NC(=O)OC1CCCCC1N1CCCC1,False,False,1030.0,3.0,4.0
310,ref1_310,CCN(CCOCCOC(=O)C1(CCCC1)C1C=CC=CC=1)CC,False,False,830.0,3.0,4.0
311,ref1_311,CC(C)=CC1C(C(=O)OCC2C=C(CC3C=CC=CC=3)OC=2)C1(C)C,False,False,1244.0,3.0,4.0
312,ref1_312,CC(=O)NC1CC2SC(N)=NC=2CC1,False,True,,3.0,5.0
313,ref1_313,CCCNC1CC2SC(N)=NC=2CC1,False,False,,3.0,4.0
314,ref1_314,OC1=C(C2CC(CC3C=CC=CC=32)C2C=CC(=CC=2)C2C=CC(Br)=CC=2)C(=O)SC2C=CC=CC=21,True,False,0.55,1.0,1.0
315,ref1_315,CC1C=C(C=CC=1)N1CCN(CCCCN2C(=O)NCC2=O)CC1,False,False,383.0,2.0,4.0
316,ref1_316,O=C1C2C=C3NC4C=CC=CC=4C(=O)C3=CC=2NC2C=CC=CC1=2,False,True,,,5.0
317,ref1_317,CC(Br)(CCl)CBr,False,False,780.0,3.0,4.0
318,ref1_318,NC(=O)CCN1CCN(CC1)C1CC2C=C(Cl)C=CC=2SC2C=C(F)C=CC=21,False,False,472.0,2.0,4.0
319,ref1_319,COC1C=C(C=CC)C=CC=1OCCCCC,False,True,,4.0,5.0
320,ref1_320,CC(=C)CCCC(C)CCOC(=O)CC1C=CC=CC=1,False,True,,4.0,5.0
321,ref1_321,O=C1C=CC2C=CC=NC=2N1C1C=C(C=CC=1)C(F)(F)F,False,False,,2.0,3.0
322,ref1_322,CN1N=CC(=C1N1C(CC)=NC2C=CC=CC=2C1=O)C(=O)OCC,False,False,1825.0,3.0,4.0
323,ref1_323,C[Si](C)(C)OP(=O)(O[Si](C)(C)C)O[Si](C)(C)C,False,True,3440.0,3.0,5.0
324,ref1_324,CC1CC(C)CC(OC)C2OC(O)(C(C)CC2OC)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)C(O)CC(=O)C(CC=C)C=1)C(C)=CC1CC(OC)C(O)CC1,False,False,134.0,2.0,3.0
325,ref1_325,CC(C)COC(=O)CCC1=CC=CO1,False,False,1950.0,3.0,4.0
326,ref1_326,CCC1C=CC(CC)=CC=1,False,True,,3.0,5.0
327,ref1_327,O=NC1C=CC(C=C1)N=O,False,False,464.0,2.0,4.0
328,ref1_328,O=NC1C=CC(=CC=1)N=O,False,False,1020.0,3.0,4.0
329,ref1_329,CC(=C)C(=O)OCCN(CC)CC,False,True,4696.0,3.0,5.0
330,ref1_330,CCCC1CCC(=O)O1,False,True,,4.0,5.0
331,ref1_331,CCCCCCCCCCCCCCCCCC1NCCN=1,False,True,3170.0,3.0,5.0
332,ref1_332,CCCC(C)CO,False,False,1410.0,3.0,4.0
333,ref1_333,CCCC(O)C#C,False,False,126.0,2.0,3.0
334,ref1_334,COC(=O)CC#N,False,True,,3.0,5.0
335,ref1_335,CCC(=O)OCC,False,True,8732.0,4.0,5.0
336,ref1_336,CC(=O)CC(=O)OC,False,True,2580.0,3.0,5.0
337,ref1_337,CCC(C)OC(C)=O,False,True,3200.0,3.0,5.0
338,ref1_338,CCOC(=O)CCC,False,True,13000.0,4.0,5.0
339,ref1_339,CCNC(=S)NCC,False,False,316.0,2.0,4.0
340,ref1_340,CCOC(=O)CC#N,False,True,,3.0,5.0
341,ref1_341,CC(OCC)OCC,False,True,4600.0,3.0,5.0
342,ref1_342,CC(C)OC(=O)OOC(=O)OC(C)C,False,True,2140.0,3.0,5.0
343,ref1_343,CCCOC(=O)CCC,False,True,15000.0,4.0,5.0
344,ref1_344,CC1=CC(C)=C(O)C=C1,False,True,2300.0,3.0,5.0
345,ref1_345,CCCCOC(=O)C=CC(=O)OCCCC,False,True,8530.0,4.0,5.0
346,ref1_346,CCCCOC(=O)C=CC(=O)OCCCC,False,True,3700.0,3.0,5.0
347,ref1_347,CC(OCCC)OCCC,False,True,,4.0,5.0
348,ref1_348,CC(CCC=C(C)C)CCOC=O,False,True,8400.0,4.0,5.0
349,ref1_349,CC(C)=CCCC(C)=CCOC=O,False,True,,4.0,5.0
350,ref1_350,CC(C)=CCCC(C)=CCOC(C)=O,False,True,6330.0,4.0,5.0
351,ref1_351,CC(C)=CCCC(C)=CCOC(=O)CC,False,True,,4.0,5.0
352,ref1_352,CC(C)=CCCC(C)=CCOC(=O)CC,False,True,,4.0,5.0
353,ref1_353,CC[N+]1(CC(CC1)OC(=O)C(O)(C1C=CC=CC=1)C1C=CC=CC=1)CC,False,False,760.0,3.0,4.0
354,ref1_354,CC(C)(CC)OOC(C)(C)CC,False,False,1700.0,3.0,4.0
355,ref1_355,CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC,False,True,2081.0,3.0,5.0
356,ref1_356,NC1=CC(=CC=C1)OC1(CC=C(C=C1)C1C=CC=CC=1)OC1C=C(N)C=CC=1,False,True,2001.0,3.0,5.0
357,ref1_357,CC(=O)OC1CC2CCCCC2CC1,False,True,,4.0,5.0
358,ref1_358,CCCCCCCCCCCCC(Br)C(O)=O,False,False,800.0,3.0,4.0
359,ref1_359,CON=C(C1=NSC(N)=N1)C(=O)NC1C2SCC(C[N+]34CCC(CC3)(CC4)C(N)=O)=C(C(O)=O)N2C1=O,False,True,,4.0,5.0
360,ref1_360,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,False,False,87.0,2.0,3.0
361,ref1_361,NC(=O)CCN1CCN(CC1)C1CC2C=C(Cl)C=CC=2SC2C=C(F)C=CC=21,False,False,490.0,2.0,4.0
362,ref1_362,CC12CCC3C(CCC4C=C(C=CC=43)OC(=O)C3C=CC=CC=3)C1CCC2OC(=O)COC(=O)CCCC1C=CC(=CC=1)NCCCl,False,True,,4.0,5.0
363,ref1_363,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,False,True,7940.0,4.0,5.0
364,ref1_364,O=C(C(F)(F)F)C(F)(F)F,False,False,190.0,2.0,3.0
365,ref1_365,CC1N=C(CCl)C(C(C=1C(=O)OCC)C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCC,False,False,,3.0,4.0
366,ref1_366,CC=CC(=O)OCC,False,True,3000.0,3.0,5.0
367,ref1_367,CC(OC1C=CC(=CC=1)OC1=NC=C(Cl)C=C1F)C(=O)OCC#C,False,True,2231.0,3.0,5.0
368,ref1_368,CC(C)OC(=O)C1C=C(C=C(C=1)C(=O)OC(C)C)[N+]([O-])=O,False,True,,4.0,5.0
369,ref1_369,NCCCNCCNCCCN,False,False,1200.0,3.0,4.0
370,ref1_370,CN(C)CCCNCCCN,False,False,1545.0,3.0,4.0
371,ref1_371,CN(C)CCC=C1C2C=CC=CC=2C(C)(C)C2C=CC=CC=21,False,False,170.0,2.0,3.0
372,ref1_372,CN1CCC(CC1)OC1C2=CC=CC=C2CCC2C=CC=CC=21,False,False,1500.0,3.0,4.0
373,ref1_373,C=CCSC1NC2C=C(CC3C=CC=CC=3)C=CC=2N=1,False,True,,3.0,5.0
374,ref1_374,CCOC(=O)NC1=CC2=C(CCC3C=CC=CC=3N2C(=O)CCN2CCN(CCO)CC2)C=C1,False,False,147.0,2.0,3.0
375,ref1_375,CC1C(=CC=C(CCOCC)C=1C)OCC/N=C1/NC=NC(CC)=C/1Cl,False,False,115.0,2.0,3.0
376,ref1_376,CCCCCN(N=O)C(N)=O,False,False,560.0,3.0,4.0
377,ref1_377,CCN(C)N=O,False,False,90.0,2.0,3.0
378,ref1_378,CC1=NC(C)=C(C(C1C(O)=O)C1C=C(C=CC=1F)[N+]([O-])=O)C(=O)OC,False,True,,3.0,5.0
379,ref1_379,O=C1CCCCCCCCCCCCCCO1,False,True,,4.0,5.0
380,ref1_380,CCCCCCCCCCCCCCCCCC(=O)OCCOCCO,False,True,,4.0,5.0
381,ref1_381,CCCCC(CNCC(CCCC)CC)CC,False,False,1640.0,3.0,4.0
382,ref1_382,CC(C)CCCC(C)CCO,False,True,,4.0,5.0
383,ref1_383,CC(C)=CCCC(C)=CCO,False,True,3600.0,3.0,5.0
384,ref1_384,CC(C)=CCCC(C)=CCO,False,True,4500.0,3.0,5.0
385,ref1_385,CC(C)=CCCC(C)=CCOC(=O)CCC,False,True,10660.0,4.0,5.0
386,ref1_386,CCCCCCC(=O)OCC,False,True,,4.0,5.0
387,ref1_387,CCCC(=O)OC(=O)CCC,False,True,8790.0,4.0,5.0
388,ref1_388,CCCCCCCC(=O)OCC,False,True,25960.0,4.0,5.0
389,ref1_389,CCCCC(=O)CC,False,True,2760.0,3.0,5.0
390,ref1_390,CC1=CC=C(Cl)C=C1,False,True,2100.0,3.0,5.0
391,ref1_391,ClC1C=CC(Cl)=CC=1,False,False,500.0,2.0,4.0
392,ref1_392,NC1=CC=C(Cl)C=C1,False,False,300.0,2.0,4.0
393,ref1_393,OC1=CC=C(Cl)C=C1,False,False,500.0,2.0,4.0
394,ref1_394,CC1=CC=C(N)C=C1,False,False,336.0,2.0,4.0
395,ref1_395,O=C1C=CC(=O)C=C1,True,False,5.6,1.0,2.0
396,ref1_396,CC1CNC(C)CN1,False,True,3160.0,3.0,5.0
397,ref1_397,CC(C)COC(=O)C=C,False,True,4895.0,3.0,5.0
398,ref1_398,COC(=O)CCC(=O)OC,False,True,,4.0,5.0
399,ref1_399,CCCCCC(=O)CC,False,True,,4.0,5.0
400,ref1_400,OCCCCC(O)CO,False,True,15500.0,4.0,5.0
401,ref1_401,C=CC(=O)OCCC#N,False,False,180.0,2.0,3.0
402,ref1_402,CCCCCCC(=O)OC,False,True,,4.0,5.0
403,ref1_403,CCOCCOC(=O)C=C,False,False,1070.0,3.0,4.0
404,ref1_404,COC(=O)CCCCCCCCC(=O)OC,False,True,,3.0,5.0
405,ref1_405,C1C2OC2CCC1C1CO1,False,True,2130.0,3.0,5.0
406,ref1_406,CCC1CO1,False,False,500.0,2.0,4.0
407,ref1_407,ClCC1CO1,False,False,65.0,2.0,3.0
408,ref1_408,C=CC(=O)OCC1CO1,False,False,150.0,2.0,3.0
409,ref1_409,C=CCOCC1CO1,False,False,1600.0,3.0,4.0
410,ref1_410,BrCCBr,False,False,93.5,2.0,3.0
411,ref1_411,C=CCBr,False,False,120.0,2.0,3.0
412,ref1_412,C=CC=C,False,True,5480.0,4.0,5.0
413,ref1_413,CCC(=O)NC1CC2SC(N)=NC=2CC1,False,True,,3.0,5.0
414,ref1_414,CN1CCN(CC1)C1=C(F)C=C2C3=C1SCCN3C=C(C(O)=O)C2=O,False,False,501.0,3.0,4.0
415,ref1_415,CC1C2C=CC(OC)=C(OC)C=2C=[N+]2CCC3C=C(OC)C(=CC=3C2=1)OC,False,False,,3.0,4.0
416,ref1_416,COC(=O)NC1NC2C=CC=CC=2N=1,False,True,6400.0,4.0,5.0
417,ref1_417,COCCCOCC(C)OCCCOC(=O)C1C=CC=CC=1,False,True,5480.0,4.0,5.0
418,ref1_418,COC1C=C(C=C(OC)C=1OC)C(=O)N1CCN(CC1)C(=O)C1=CC(OC)=C(OC)C(=C1)OC,False,False,1000.0,3.0,4.0
419,ref1_419,CN=C(O)ON=C1SCOC1(C)C,True,False,2.0,1.0,1.0
420,ref1_420,CC1N=C2CCCCN2C(=O)C=1CCN1CCC(CC1)C1=NOC2C=C(F)C=CC=21,False,False,56.6,2.0,3.0
421,ref1_421,CN=C(O)ON=C1SC(C)OC1C,True,False,4.5,1.0,1.0
422,ref1_422,CC(=O)NC1=CC2=CC=CN=C2C(=N1)N1CCN(CCO)CC1,False,True,,3.0,5.0
423,ref1_423,CNC(=O)ON=C1SCCOC1C,True,False,6.0,1.0,2.0
424,ref1_424,CCC1OCCSC1=NOC(=O)NC,True,False,19.0,1.0,2.0
425,ref1_425,CC1(C)OCCSC1=NOC(=O)NC,True,False,0.6,1.0,1.0
426,ref1_426,CCC(C)N1N=CN(C1=O)C1C=CC(=CC=1)N1CCN(CC1)C1C=CC(O)=CC=1,False,True,,3.0,5.0
427,ref1_427,COC1=CC=C(CC(C)NCCOC2=CC=CC=C2OCC)C=C1S(N)(=O)=O,False,False,650.0,3.0,4.0
428,ref1_428,N#CC1CCCC2OCC(C3C=CC=CC=3)N21,False,True,,3.0,5.0
429,ref1_429,O=C1NC2C=CC=CC=2SC1CC(=O)NC1=CC(Cl)=CC=C1,False,True,,4.0,5.0
430,ref1_430,CCC[Si](OC)(OC)OC,False,True,5170.0,4.0,5.0
431,ref1_431,CCO[Si](CCCC#N)(OCC)OCC,False,True,4920.0,3.0,5.0
432,ref1_432,COCCO[Si](C=C)(OCCOC)OCCOC,False,True,2960.0,3.0,5.0
433,ref1_433,C[Si](CCCC#N)(OCC)OCC,False,True,3730.0,3.0,5.0
434,ref1_434,CC(C)=C(C1C=CC=CC=1)N(CCOCC)C(=O)CCl,False,False,983.0,3.0,4.0
435,ref1_435,CC(C)(O)C(=O)C1C=CC(=CC=1)OCCO,False,True,4082.0,3.0,5.0
436,ref1_436,CCOP(S)(=S)OCC,False,True,7900.0,4.0,5.0
437,ref1_437,CN(C)C(=O)C(CC[N+]1([O-])CCC(O)(CC1)C1C=CC(Cl)=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1,False,False,172.0,2.0,3.0
438,ref1_438,CC1C(Cl)=C(C=CC=1S(C)(=O)=O)C(O)=O,False,True,,4.0,5.0
439,ref1_439,[O-][N+](=O)C1=CC(Cl)=C(C=C1)NS(=O)(=O)C1C=C(C(Cl)=CC=1)C(F)(F)F,False,False,132.0,2.0,3.0
440,ref1_440,COC(=O)CCN[N+](C)(C)C,False,False,,2.0,3.0
441,ref1_441,C=CC=O,True,False,11.05,1.0,2.0
442,ref1_442,CCCS,False,False,1730.0,3.0,4.0
443,ref1_443,ClCCCl,False,False,670.0,3.0,4.0
444,ref1_444,OCCCl,False,False,58.0,2.0,3.0
445,ref1_445,CCCN,False,False,370.0,2.0,4.0
446,ref1_446,CCC#N,True,False,39.0,1.0,2.0
447,ref1_447,C=CC#N,False,False,78.0,2.0,3.0
448,ref1_448,N#CCO,True,False,8.0,1.0,2.0
449,ref1_449,C=CCO,False,False,64.0,2.0,3.0
450,ref1_450,C#CCO,True,False,20.0,1.0,2.0
451,ref1_451,O=CCCl,True,False,23.0,1.0,2.0
452,ref1_452,OCCO,False,True,4700.0,3.0,5.0
453,ref1_453,O=CC=O,False,False,481.0,2.0,4.0
454,ref1_454,COC=C,False,True,4900.0,3.0,5.0
455,ref1_455,CCN=O,False,False,740.0,3.0,4.0
456,ref1_456,COCCl,False,False,500.0,2.0,4.0
457,ref1_457,COC=O,False,False,475.0,2.0,4.0
458,ref1_458,CC(O)CC(C)(C)O,False,True,3700.0,3.0,5.0
459,ref1_459,C[N+](C)(C)CC(O)=O,False,True,,4.0,5.0
460,ref1_460,CC(C)OP(C)(=O)F,True,False,0.55,1.0,1.0
461,ref1_461,CC(C)(C)CC(C)(C)N,False,False,218.0,2.0,3.0
462,ref1_462,C[Si](C)(C)O[Si](C)(C)C,False,True,,4.0,5.0
463,ref1_463,C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,False,True,,3.0,5.0
464,ref1_464,C[N+](C)(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,False,True,11300.0,4.0,5.0
465,ref1_465,CCCCOP(O)(=O)OCCCC,False,True,3200.0,3.0,5.0
466,ref1_466,[SiH3]CCCCC(Cl)(Cl)Cl,False,True,2340.0,3.0,5.0
467,ref1_467,CC(CCO)CCCC(C)(C)O,False,True,,4.0,5.0
468,ref1_468,CC(CC=O)CCCC(C)(C)O,False,True,,4.0,5.0
469,ref1_469,CC(C)=CC=O,False,False,690.0,3.0,4.0
470,ref1_470,CC(O)CC=O,False,True,2180.0,3.0,5.0
471,ref1_471,NC(=O)CC#N,False,True,3200.0,3.0,5.0
472,ref1_472,CCCCC(COP(O)(O)=O)CC,False,True,3450.0,3.0,5.0
473,ref1_473,CCC(CO)NCCNC(CO)CC,False,True,6800.0,4.0,5.0
474,ref1_474,OP(OCCCl)OCCCl,False,False,260.0,2.0,3.0
475,ref1_475,C=CC(=O)OCCCCOC(=O)C=C,False,False,587.0,3.0,4.0
476,ref1_476,ClCCC(Cl)(Cl)Cl,False,False,490.0,2.0,4.0
477,ref1_477,CN1C2CC(CC1CCC2)NC(=O)C1=NN(C)C2C=CC=CC=21,False,False,350.0,2.0,4.0
478,ref1_478,N#CCC[Si](Cl)(Cl)Cl,False,True,2001.0,3.0,5.0
479,ref1_479,N#CCCC[Si](Cl)(Cl)Cl,False,True,2830.0,3.0,5.0
480,ref1_480,CC(=O)CCCO,False,True,6400.0,4.0,5.0
481,ref1_481,OC(=O)CNCP(O)(O)=O,False,True,4873.0,3.0,5.0
482,ref1_482,NNC(=O)CCCCC(=O)NN,False,True,,3.0,5.0
483,ref1_483,N#CC#CC#N,False,False,441.0,2.0,4.0
484,ref1_484,CCCCCCOC1C=CC(=CC=1)NNC=O,False,False,717.0,3.0,4.0
485,ref1_485,CC1CS1,False,False,254.0,2.0,3.0
486,ref1_486,OCCN1CC1,False,False,74.0,2.0,3.0
487,ref1_487,CC1OC2(CN3CCC2CC3)CS1,False,False,,2.0,3.0
488,ref1_488,CC1CC(=O)CC(C)O1,False,True,3400.0,3.0,5.0
489,ref1_489,N#CCCNC1C=CC=CC=1,False,True,4700.0,3.0,5.0
490,ref1_490,CC(C)(C)C(O)(CN1C=NC=N1)CCC1C=CC(Cl)=CC=1,False,False,1700.0,3.0,4.0
491,ref1_491,CC(C)(C)C1=CC(CCC(O)=O)=CC=C1O,False,False,1000.0,3.0,4.0
492,ref1_492,OC(=O)C1CCC(CC1)C(O)=O,False,False,1903.0,3.0,4.0
493,ref1_493,COC1C=CC=CC=1N1CCN(CC1)/C(/N)=N/C1C=C(Cl)C=C(Cl)C=1,False,False,,3.0,4.0
494,ref1_494,COC1C=CC=CC=1N1CCN(CC1)/C(/N)=N/C1C=C(Cl)C(Cl)=CC=1,False,False,,3.0,4.0
495,ref1_495,COC1=CC2CCCC(=O)C=2C=C1,False,False,300.0,2.0,4.0
496,ref1_496,CC1N=C(C[P+](C2C=CC=CC=2)(C2C=CC=CC=2)C2C=CC=CC=2)C(C(C=1C(=O)OCC)C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCC,False,False,,3.0,4.0
497,ref1_497,NC1C=C2C(=CC=1)NC1CCCCC=12,False,False,374.0,2.0,4.0
498,ref1_498,NC1C=CC(=CC=1Cl)C1(C2=CC=CC=C2C2=CC=CC=C12)C1C=C(Cl)C(N)=CC=1,False,True,,4.0,5.0
499,ref1_499,CN(C)CCO,False,False,1192.95,3.0,4.0
500,ref1_500,CC(C)CC(C)O,False,True,2590.0,3.0,5.0
501,ref1_501,CC(O)CN(C)C,False,False,1739.0,3.0,4.0
502,ref1_502,CC(C)NC(C)C,False,False,310.0,2.0,4.0
503,ref1_503,CC(C)OC(C)C,False,True,8470.0,4.0,5.0
504,ref1_504,CC(C)OC(C)=O,False,True,3000.0,3.0,5.0
505,ref1_505,CC(C)OC(=O)Cl,False,False,468.3,2.0,4.0
506,ref1_506,CC(=O)OC(C)=O,False,False,1780.0,3.0,4.0
507,ref1_507,O=C1CCC(=O)O1,False,False,1510.0,3.0,4.0
508,ref1_508,O=C1C=CC(=O)O1,False,False,317.5,2.0,4.0
509,ref1_509,CC1=CC(=NN1)OP(=S)(OCC)OCC,True,False,12.0,1.0,2.0
510,ref1_510,CC1=CC(C)=CC=C1,False,True,5001.0,4.0,5.0
511,ref1_511,CC1C=C(O)C=CC=1,False,False,242.0,2.0,3.0
512,ref1_512,NC1=CC(Cl)=CC=C1,False,False,256.0,2.0,3.0
513,ref1_513,OC1=CC(Cl)=CC=C1,False,False,570.0,3.0,4.0
514,ref1_514,CC1=CC(N)=CC=C1,False,False,450.0,2.0,4.0
515,ref1_515,NC1=CC(N)=CC=C1,False,False,280.0,2.0,3.0
516,ref1_516,OC1=CC(O)=CC=C1,False,False,301.0,2.0,4.0
517,ref1_517,CC1C=C(C)N=CC=1,False,False,200.0,2.0,3.0
518,ref1_518,CC1C=NC=C(C)N=1,False,False,880.0,3.0,4.0
519,ref1_519,O=C1CCCC(=O)O1,False,False,540.0,3.0,4.0
520,ref1_520,COC(=O)CC(=O)OC,False,True,5331.0,4.0,5.0
521,ref1_521,CC(CCl)OC(C)CCl,False,False,240.0,2.0,3.0
522,ref1_522,CC1OC(C)OC(C)OC(C)O1,False,False,227.0,2.0,3.0
523,ref1_523,COCC(C)OC(C)=O,False,True,5155.0,4.0,5.0
524,ref1_524,CC1=CC(N)=CC(C)=C1,False,False,707.0,3.0,4.0
525,ref1_525,ClC1C=C(Cl)C=C(Cl)C=1,False,False,800.0,3.0,4.0
526,ref1_526,OC1C=C(O)C=C(O)C=1,False,True,4000.0,3.0,5.0
527,ref1_527,CC1C=C(C)C=C(C)N=1,False,False,400.0,2.0,4.0
528,ref1_528,ClC1N=C(Cl)N=C(Cl)N=1,False,False,315.0,2.0,4.0
529,ref1_529,NC1N=C(N)N=C(N)N=1,False,True,3160.0,3.0,5.0
530,ref1_530,CC(C)CC(C)OC(C)=O,False,True,6160.0,4.0,5.0
531,ref1_531,BrC1C=CC=CC=1,False,True,2383.0,3.0,5.0
532,ref1_532,CC1C=CC=CC=1,False,False,636.0,3.0,4.0
533,ref1_533,CC1C=CN=CC=1,False,False,440.0,2.0,4.0
534,ref1_534,ClC1C=CC=CC=1,False,False,1110.0,3.0,4.0
535,ref1_535,NC1CCCCC1,True,False,11.0,1.0,2.0
536,ref1_536,OC1CCCCC1,False,False,1400.0,3.0,4.0
537,ref1_537,OC1C=CC=CC=1,False,False,317.0,2.0,4.0
538,ref1_538,SC1C=CC=CC=1,True,False,46.0,1.0,2.0
539,ref1_539,CC1C=NC=CC=1,False,False,400.0,2.0,4.0
540,ref1_540,N/C(=N\C1C2C=CC=CC=2N=CC=1[N+]([O-])=O)/N1CCOCC1,False,True,4000.0,3.0,5.0
541,ref1_541,CN(C)C1C(O)C(OC(C)C1O)OC1C(CC(C)C(=O)C=CC(C)=CC(COC2OC(C)C(O)C(OC)C2OC)C(CC)OC(=O)CC(O)C1C)CCN1CC(C)CC(C)C1,False,False,800.0,3.0,4.0
542,ref1_542,CC1(CSP(=O)(OCC)OCC)SCCS1,True,False,28.0,1.0,2.0
543,ref1_543,CCOC1C=CC(=CC=1)NC(=O)CC(C)O,False,True,7000.0,4.0,5.0
544,ref1_544,CN1C2CCCCC=2C(=O)N1C1C=CC=CC=1,False,False,1500.0,3.0,4.0
545,ref1_545,CC1=CC2CCCS(=O)(=O)C=2C=C1S(N)(=O)=O,False,True,,4.0,5.0
546,ref1_546,CCC(C)C(C)CCOC(C)=O,False,True,5001.0,4.0,5.0
547,ref1_547,CC(=O)C1C=CC(OCC2=CC=CN3C(=O)C(=CN=C32)C2=NNN=N2)=C(CCC)C=1O,False,True,,3.0,5.0
548,ref1_548,CCC(CC)(C(O)=O)C1=CC=CC2C=CC=CC=21,False,False,1080.0,3.0,4.0
